Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;4. Entre 1991-2005;;Appart 3P;8,6;8,7;10,2;11,5;12,8;10,2;600;700;720;780;820;722;71;154;326;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;49;;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;10,2;11,6;13,2;14,5;15,6;12,6;456;530;580;687;823;616;49;230;;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;4. Entre 1991-2005;2. 1 an et plus;;8,6;9,8;11,6;14,5;16,7;11,4;450;500;580;720;780;612;54;274;;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;;;10,1;11,6;13,4;14,8;15,8;12,8;450;532;600;709;800;625;49;1382;2205;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;;Appart 1P;12,4;13,7;14,8;16,2;17,8;14,9;334;361;408;444;494;409;27;166;265;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;;Appart 2P;11,3;12,5;14,1;15,3;16,1;13,8;477;531;556;600;649;561;41;722;1087;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;;Appart 3P;9,6;10,8;12,0;13,8;14,8;12,0;624;651;738;800;850;742;62;425;693;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;;Appart 4P+;7,8;10,1;10,5;12,5;15,0;11,0;597;660;744;987;1200;853;77;69;159;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;1. Moins de 1 an;;11,1;12,9;14,4;15,3;16,6;13,6;444;550;600;731;850;640;47;508;;Estimation directe
B8300;2022;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;2. 1 an et plus;;10,0;11,4;12,9;14,5;15,8;12,5;450;532;600;700;797;617;50;874;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;;9,0;10,8;12,7;14,6;17,1;12,1;450;559;690;850;1100;737;61;9285;48986;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Maison 1-3P;10,0;11,1;12,8;15,2;17,1;12,9;500;600;795;899;1010;768;60;336;4638;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Ensemble 4P+;7,1;9,3;10,9;12,7;14,7;10,9;676;800;970;1199;1422;1014;93;1516;11044;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Maison 4P+;7,1;10,2;12,1;13,6;15,3;11,7;748;934;1150;1392;1500;1158;99;474;5475;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Appart 1P;11,9;14,0;16,2;19,1;21,1;16,0;350;400;450;500;572;453;28;1121;5356;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Appart 2P;10,7;12,3;13,8;15,9;18,1;13,8;450;515;595;653;712;589;43;3321;13964;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Appart 3P;8,5;10,3;11,8;13,3;14,5;11,6;570;650;750;832;925;755;65;2991;13984;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Appart 4P+;7,4;9,0;10,2;11,8;12,7;10,0;642;733;841;980;1100;857;86;1042;5569;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Ensemble 1P;11,5;13,9;16,1;19,1;21,1;15,9;350;400;450;500;570;452;28;1135;5562;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Ensemble 2P;10,9;12,4;13,8;16,0;18,1;13,8;450;516;600;656;730;591;43;3417;15339;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;;Ensemble 3P;8,8;10,4;11,8;13,4;15,0;11,8;568;666;768;850;950;769;65;3217;17041;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;;10,1;11,6;13,4;15,5;18,1;13,0;480;577;690;850;1100;744;57;2769;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 4P+;8,6;10,1;11,7;13,0;14,9;11,6;700;840;1001;1200;1400;1056;91;364;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 1P;13,5;14,2;17,3;20,0;21,7;16,9;370;406;456;520;570;464;27;384;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 2P;11,4;12,8;14,2;16,5;19,0;14,2;493;540;615;660;730;606;43;1077;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 3P;10,2;11,4;12,7;14,3;16,7;12,8;630;720;800;880;1000;806;63;944;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;;8,8;10,5;12,4;14,3;16,8;11,9;450;550;691;850;1100;735;62;6516;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;Ensemble 4P+;7,0;9,2;10,8;12,6;14,7;10,8;650;770;935;1199;1422;1004;93;1152;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;Ensemble 1P;11,4;13,5;15,9;18,6;21,1;15,6;350;397;450;500;580;448;29;751;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;Ensemble 2P;10,4;12,2;13,7;15,7;17,7;13,7;450;505;590;650;737;585;43;2340;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;Ensemble 3P;8,5;10,0;11,6;13,3;14,6;11,5;560;650;756;850;950;759;66;2273;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;;;8,1;9,9;12,0;14,2;16,9;11,4;420;500;620;770;927;664;58;2054;9058;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;;Ensemble 4P+;6,8;8,5;10,0;11,7;13,6;10,0;650;706;830;1015;1400;902;90;322;1381;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;;Ensemble 1P;11,5;14,0;16,1;18,1;20,2;15,7;335;400;450;500;540;445;28;278;1456;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;;Ensemble 2P;8,7;11,1;13,0;14,5;17,7;12,7;403;470;540;625;691;547;43;721;3579;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;;Ensemble 3P;8,0;9,2;11,2;13,1;14,8;11,0;514;590;700;800;887;707;64;733;2642;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;1. Moins de 1 an;;8,5;10,9;12,5;14,5;17,9;12,2;410;510;642;830;1001;690;56;576;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;1. Avant 1946;2. 1 an et plus;;8,0;9,5;11,6;14,0;16,7;11,1;420;500;610;760;885;656;59;1478;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;;;9,0;10,3;11,8;14,0;15,9;11,6;423;570;698;810;972;710;61;1388;12561;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;;Ensemble 4P+;7,1;9,0;10,3;11,9;14,3;10,3;680;750;850;990;1404;927;90;308;3207;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;;Ensemble 1P;9,8;11,8;14,4;17,1;20,4;14,3;256;360;409;449;514;408;28;143;984;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;;Ensemble 2P;10,3;11,5;13,2;14,5;16,7;13,1;410;497;590;633;729;575;44;350;3008;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;;Ensemble 3P;9,4;10,6;11,6;13,3;14,5;11,7;571;643;733;807;950;749;64;587;5362;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;1. Moins de 1 an;;10,5;11,5;13,0;14,5;17,2;12,9;451;590;750;810;990;753;59;370;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;2. Entre 1946-1970;2. 1 an et plus;;8,8;10,0;11,5;13,6;15,5;11,3;416;555;680;810;950;701;62;1018;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;;;9,3;10,8;12,5;14,7;18,0;12,0;480;586;700;900;1100;755;63;1828;14107;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;;Ensemble 4P+;7,0;9,3;10,9;12,3;13,6;10,7;650;836;967;1146;1278;981;92;354;3616;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;;Ensemble 1P;12,5;14,1;17,3;20,4;24,2;17,0;378;408;469;523;605;473;28;324;2106;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;;Ensemble 2P;11,5;12,9;14,0;16,5;19,0;14,3;495;550;600;655;700;597;42;630;4010;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;;Ensemble 3P;9,5;10,2;11,4;12,8;14,2;11,6;636;700;770;890;1000;803;69;520;4375;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;1. Moins de 1 an;;9,8;11,3;13,1;15,5;19,7;12,7;520;600;735;922;1100;795;62;545;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;3. Entre 1971-1990;2. 1 an et plus;;9,3;10,6;12,2;14,3;17,6;11,8;475;581;700;897;1125;745;63;1283;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;;;10,2;12,2;13,4;15,3;17,6;13,2;500;600;750;994;1300;825;62;1259;5340;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;;Ensemble 4P+;10,1;11,6;12,6;14,7;15,5;12,5;914;1050;1200;1399;1510;1220;97;230;1434;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;;Ensemble 1P;11,5;13,9;14,6;19,0;23,7;15,6;390;432;460;500;511;460;30;115;384;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;;Ensemble 2P;12,5;13,0;15,0;16,8;19,3;14,8;500;555;620;685;760;629;42;513;1801;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;;Ensemble 3P;10,0;11,7;12,7;13,7;14,6;12,6;600;716;805;901;994;815;65;401;1722;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;1. Moins de 1 an;;10,1;12,0;13,9;16,1;19,0;13,4;500;560;691;852;1300;773;57;450;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;4. Entre 1991-2005;2. 1 an et plus;;10,7;12,2;13,1;14,9;16,8;13,1;508;614;790;1050;1392;846;64;809;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;;;10,3;11,9;13,3;15,3;16,8;13,0;490;593;720;860;1149;773;59;2756;7920;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;;Ensemble 4P+;7,2;10,3;12,4;13,2;14,9;11,9;702;950;1150;1350;1678;1172;99;302;1405;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;;Ensemble 1P;12,2;13,9;16,1;19,4;22,2;15,9;352;400;434;530;585;462;29;275;632;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;;Ensemble 2P;11,6;12,7;14,1;16,1;17,5;14,3;480;540;626;674;750;615;43;1203;2943;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;;Ensemble 3P;9,7;11,4;13,1;14,3;15,7;12,7;630;744;810;871;998;807;64;976;2939;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;1. Moins de 1 an;;11,4;12,7;14,1;16,0;18,0;13,8;484;590;690;830;1000;732;53;828;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;;5. Après 2005;2. 1 an et plus;;9,7;11,4;13,1;15,0;16,3;12,7;494;594;750;874;1200;794;63;1928;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;;;8,9;10,5;12,3;14,3;16,3;12,0;600;757;967;1201;1428;1004;84;810;10113;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;;Maison 1-3P;10,0;11,1;12,8;15,2;17,1;12,9;500;600;795;899;1010;768;60;336;4638;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;;Maison 4P+;7,1;10,2;12,1;13,6;15,3;11,7;748;934;1150;1392;1500;1158;99;474;5475;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;1. Moins de 1 an;;10,0;11,7;13,5;15,3;16,8;13,0;650;860;1012;1300;1445;1083;83;197;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;1. Moins de 1 an;Maison 1-3P;11,5;13,1;14,6;16,7;17,3;14,7;600;670;850;995;1006;835;57;82;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;1. Moins de 1 an;Maison 4P+;8,5;11,0;12,6;14,4;15,3;12,4;1000;1028;1200;1350;1497;1239;100;115;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;2. 1 an et plus;;8,9;10,3;12,1;14,0;16,0;11,8;590;750;928;1200;1428;987;84;613;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;2. 1 an et plus;Maison 1-3P;9,8;10,9;12,3;15,0;17,1;12,5;480;600;770;890;1010;755;60;254;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;;2. 1 an et plus;Maison 4P+;7,1;10,2;11,6;13,5;15,3;11,5;748;897;1150;1399;1500;1141;99;359;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;1. Avant 1946;;;8,1;10,0;12,0;14,9;17,1;11,6;500;620;760;974;1350;824;71;280;1926;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;1. Avant 1946;;Maison 1-3P;8,9;10,3;12,5;15,2;17,3;12,3;400;525;680;825;923;694;57;153;1158;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;1. Avant 1946;;Maison 4P+;6,8;9,4;10,3;12,6;15,6;11,0;650;748;953;1255;1500;1022;93;127;768;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;1. Avant 1946;1. Moins de 1 an;;8,5;10,6;12,4;17,1;17,3;12,0;642;900;1001;1100;1350;1000;83;60;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;1. Avant 1946;2. 1 an et plus;;8,1;10,0;11,7;14,0;16,7;11,5;500;600;748;865;1367;798;69;220;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;2. Entre 1946-1970;;;7,1;9,8;11,2;14,3;16,7;11,3;499;750;850;1230;1430;974;86;118;2613;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;2. Entre 1946-1970;;Maison 1-3P;10,7;10,7;11,2;14,9;17,8;12,8;360;514;750;830;969;711;55;60;1450;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;2. Entre 1946-1970;;Maison 4P+;7,1;7,1;11,2;14,3;14,7;10,7;850;850;1169;1430;1517;1190;111;58;1163;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;27;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;2. Entre 1946-1970;2. 1 an et plus;;7,1;9,2;10,9;14,3;16,6;11,0;360;750;850;1175;1430;945;86;91;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;3. Entre 1971-1990;;;8,6;10,3;11,8;13,6;14,6;11,4;600;850;1000;1193;1340;1001;88;194;2890;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;3. Entre 1971-1990;;Maison 1-3P;11,1;11,3;12,2;14,0;16,3;12,7;590;710;890;1000;1090;865;68;61;1133;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;3. Entre 1971-1990;;Maison 4P+;6,7;9,3;11,3;13,3;14,2;11,0;600;897;1030;1200;1422;1063;97;133;1757;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;44;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;3. Entre 1971-1990;2. 1 an et plus;;6,7;10,2;11,5;13,3;14,2;11,2;600;840;967;1180;1278;975;87;150;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;4. Entre 1991-2005;;;10,1;11,7;12,8;14,7;16,8;13,0;700;1004;1199;1399;1497;1173;91;121;1464;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;30;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;4. Entre 1991-2005;;Maison 4P+;10,1;11,6;12,6;14,7;15,5;12,8;1004;1100;1300;1400;1510;1268;99;91;955;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;38;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;4. Entre 1991-2005;2. 1 an et plus;;11,6;12,2;12,8;14,7;16,8;13,2;951;1100;1199;1400;1510;1245;94;83;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;5. Après 2005;;;11,1;12,1;13,3;15,8;16,7;13,3;800;900;1150;1370;1678;1198;90;97;1219;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;32;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;5. Après 2005;;Maison 4P+;10,3;11,2;12,7;14,8;16,0;12,9;1008;1150;1320;1500;2071;1392;108;65;831;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;28;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Maison;5. Après 2005;2. 1 an et plus;;10,4;11,3;13,0;15,0;16,3;13,1;800;930;1200;1445;2071;1243;95;69;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;;;9,1;10,9;12,8;14,7;17,6;12,2;450;540;650;787;910;668;55;8475;38873;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;;Appart 1P;11,9;14,0;16,2;19,1;21,1;16,0;350;400;450;500;572;453;28;1121;5356;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;;Appart 2P;10,7;12,3;13,8;15,9;18,1;13,8;450;515;595;653;712;589;43;3321;13964;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;;Appart 3P;8,5;10,3;11,8;13,3;14,5;11,6;570;650;750;832;925;755;65;2991;13984;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;;Appart 4P+;7,4;9,0;10,2;11,8;12,7;10,0;642;733;841;980;1100;857;86;1042;5569;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;1. Moins de 1 an;;10,3;11,6;13,4;15,7;18,9;13,0;457;550;665;800;925;686;53;2572;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;1. Moins de 1 an;Appart 1P;13,5;14,2;17,3;20,0;21,7;16,9;370;406;457;520;570;464;27;383;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;1. Moins de 1 an;Appart 2P;11,3;12,7;14,2;16,5;19,2;14,2;485;535;610;660;702;601;42;1054;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;1. Moins de 1 an;Appart 3P;10,3;11,4;12,6;13,9;14,9;12,5;630;716;797;850;960;792;63;886;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;1. Moins de 1 an;Appart 4P+;8,9;9,6;10,8;12,2;13,6;10,7;700;807;920;990;1100;910;85;249;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;2. 1 an et plus;;8,8;10,5;12,5;14,4;17,1;11,9;445;530;647;776;900;662;56;5903;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;2. 1 an et plus;Appart 1P;11,5;13,6;16,0;18,5;21,1;15,7;347;400;450;500;580;449;29;738;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;2. 1 an et plus;Appart 2P;10,3;12,0;13,7;15,7;17,6;13,6;450;506;590;650;716;584;43;2267;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;2. 1 an et plus;Appart 3P;8,4;10,0;11,4;13,2;14,2;11,4;552;643;743;822;925;743;65;2105;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;;2. 1 an et plus;Appart 4P+;6,9;8,8;9,9;11,5;12,6;9,8;616;712;830;952;1100;840;86;793;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;;;8,1;9,8;12,0;14,2;16,9;11,3;410;490;600;740;840;616;54;1774;7132;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;;Appart 1P;11,6;14,0;16,1;18,0;19,3;15,6;327;400;450;500;540;444;28;270;1352;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;;Appart 2P;8,7;10,9;13,0;14,5;17,7;12,6;410;471;534;620;680;546;43;668;3179;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;;Appart 3P;7,8;8,6;11,1;12,9;13,8;10,7;514;585;700;780;850;688;64;641;1988;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;;Appart 4P+;5,9;8,5;9,5;10,9;11,9;9,2;600;700;800;920;1008;795;87;195;613;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;1. Moins de 1 an;;8,5;10,9;12,6;14,3;18,1;12,3;410;500;625;750;920;643;52;516;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;1. Avant 1946;2. 1 an et plus;;8,0;9,3;11,6;14,0;16,7;11,0;415;471;590;735;827;606;55;1258;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;;;9,1;10,3;11,9;13,9;15,8;11,7;422;551;677;782;905;675;58;1270;9948;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;;Appart 1P;9,8;12,1;15,0;17,7;20,8;14,8;256;360;422;454;520;413;28;141;947;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;;Appart 2P;10,2;11,5;13,2;14,4;16,5;13,0;410;495;590;626;727;570;44;333;2600;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;;Appart 3P;9,4;10,5;11,6;13,2;14,4;11,6;565;635;730;800;950;741;64;546;4357;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;;Appart 4P+;7,7;9,0;10,1;11,0;13,3;10,1;680;748;809;905;1006;831;82;250;2044;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;10,5;11,4;12,9;14,5;16,9;12,7;439;590;750;800;990;720;56;343;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;2. Entre 1946-1970;2. 1 an et plus;;9,0;10,0;11,5;13,6;15,4;11,4;416;550;660;770;905;664;58;927;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;;;9,5;11,0;12,7;15,6;19,4;12,3;459;550;650;770;919;674;55;1634;11217;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;;Appart 1P;12,5;14,1;17,3;20,4;24,2;17,0;380;409;469;523;605;473;28;321;2063;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;;Appart 2P;11,4;12,9;14,0;16,7;19,4;14,3;490;545;600;655;706;597;42;620;3693;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;;Appart 3P;9,3;10,0;11,1;12,6;14,2;11,3;635;680;750;820;923;767;68;472;3601;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;;Appart 4P+;7,4;9,0;10,6;11,8;12,2;10,2;650;767;880;1000;1100;878;86;221;1860;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;9,7;11,3;12,8;16,5;20,4;12,5;520;586;700;850;980;729;58;501;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;3. Entre 1971-1990;2. 1 an et plus;;9,5;10,8;12,7;15,3;19,3;12,2;450;544;640;753;900;658;54;1133;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;;;10,8;12,3;13,5;15,5;18,1;13,4;500;560;680;820;941;706;53;1138;3876;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;;Appart 1P;11,5;13,9;14,6;19,0;23,7;15,6;390;432;460;500;511;460;30;115;373;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;;Appart 2P;12,3;13,0;14,7;16,7;19,0;14,7;500;550;610;673;750;620;42;502;1639;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;;Appart 3P;9,9;11,8;12,7;13,7;14,6;12,6;625;720;808;911;994;821;65;382;1385;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;;Appart 4P+;8,3;9,6;11,3;12,7;14,5;11,2;710;842;965;1108;1314;999;89;139;478;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;11,7;12,6;14,3;16,7;20,3;14,2;492;525;610;750;843;654;46;412;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;4. Entre 1991-2005;2. 1 an et plus;;10,2;12,3;13,4;15,0;17,3;13,1;500;574;695;850;950;725;55;726;;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;5. Après 2005;;;10,1;11,9;13,3;15,2;17,3;12,9;470;570;670;810;914;695;54;2659;6700;Estimation directe
B8300;2022;Agglomération de Toulon;Périphérie;Appartement;5. Après 2005;;Appart 1P;12,2;13,9;16,0;19,4;22,2;15,9;354;400;434;530;585;463;29;274;620;Estimation directe
