Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B8300;2016;Agglomération de Toulon;;;1. Avant 1946;;;7;8,8;10,9;13;15,4;10,3;357;422;527;650;800;565;55;1736;20551;Estimation directe
B8300;2016;Agglomération de Toulon;;;1. Avant 1946;;Ensemble 4P et plus;5,2;7;9,4;10,9;12,6;8,7;500;650;800;950;1130;825;95;229;2981;Estimation directe
B8300;2016;Agglomération de Toulon;;;1. Avant 1946;;Ensemble 1P;9;11,6;14,4;16;18,3;13,4;272;335;395;430;476;384;29;346;3913;Estimation directe
B8300;2016;Agglomération de Toulon;;;1. Avant 1946;;Ensemble 2P;7,8;9,4;11,7;13,2;15,2;11,3;350;417;500;578;640;504;45;632;7754;Estimation directe
B8300;2016;Agglomération de Toulon;;;1. Avant 1946;;Ensemble 3P;6,6;8,3;9,8;11,6;12,9;9,6;456;530;620;700;800;624;65;529;5902;Estimation directe
B8300;2016;Agglomération de Toulon;;;2. Entre 1946-1970;;;7,1;8,9;10,7;12,5;15,3;10,4;400;495;600;717;900;631;61;1668;24712;Estimation directe
B8300;2016;Agglomération de Toulon;;;2. Entre 1946-1970;;Ensemble 4P et plus;6,8;7,9;9,4;11,3;13,3;9,6;522;625;773;920;1220;797;83;380;6449;Estimation directe
B8300;2016;Agglomération de Toulon;;;2. Entre 1946-1970;;Ensemble 1P;10,2;13,5;16;17,6;20,9;15,1;302;370;420;468;495;418;28;169;1744;Estimation directe
B8300;2016;Agglomération de Toulon;;;2. Entre 1946-1970;;Ensemble 2P;7,6;9,6;11,5;13,8;16;11,3;378;450;500;571;630;504;45;442;5868;Estimation directe
B8300;2016;Agglomération de Toulon;;;2. Entre 1946-1970;;Ensemble 3P;7,2;8,9;10,3;11,8;13,6;10,2;482;565;640;705;800;644;63;677;10651;Estimation directe
B8300;2016;Agglomération de Toulon;;;3. Entre 1971-1990;;;8,2;9,7;11,5;13,4;15,9;11,1;425;531;654;836;1021;706;64;1942;19553;Estimation directe
B8300;2016;Agglomération de Toulon;;;3. Entre 1971-1990;;Ensemble 4P et plus;7,4;8,4;10;12;14,7;10,3;649;744;900;1160;1375;954;92;418;5121;Estimation directe
B8300;2016;Agglomération de Toulon;;;3. Entre 1971-1990;;Ensemble 1P;11,5;12,7;15;16,3;18,5;14,2;323;360;412;450;515;419;29;270;2570;Estimation directe
B8300;2016;Agglomération de Toulon;;;3. Entre 1971-1990;;Ensemble 2P;10;11,3;12,6;14,2;16,9;12,6;447;500;560;604;660;557;44;614;5424;Estimation directe
B8300;2016;Agglomération de Toulon;;;3. Entre 1971-1990;;Ensemble 3P;8,1;9,3;10,8;12,1;13,6;10,7;520;635;701;821;900;720;67;640;6439;Estimation directe
B8300;2016;Agglomération de Toulon;;;4. Entre 1991-2005;;;8,4;10;11,7;13,7;17;11,3;434;580;684;830;1111;746;66;863;6630;Estimation directe
B8300;2016;Agglomération de Toulon;;;4. Entre 1991-2005;;Ensemble 4P et plus;7,2;9;10,7;12,4;14,6;10,6;684;794;1002;1206;1400;1037;98;230;1978;Estimation directe
B8300;2016;Agglomération de Toulon;;;4. Entre 1991-2005;;Ensemble 1P;10,9;13;17,6;19;21,1;15,2;350;370;400;460;522;418;28;76;525;Estimation directe
B8300;2016;Agglomération de Toulon;;;4. Entre 1991-2005;;Ensemble 2P;8,9;11,1;12,9;16;17,7;12,9;439;530;598;654;700;588;46;266;2007;Estimation directe
B8300;2016;Agglomération de Toulon;;;4. Entre 1991-2005;;Ensemble 3P;8,8;10;11;11,9;13,7;10,9;611;650;710;777;893;719;66;291;2120;Estimation directe
B8300;2016;Agglomération de Toulon;;;5. Après 2005;;;7,3;9;11,2;13,3;16,3;10,9;400;500;625;763;940;668;61;1308;7200;Estimation directe
B8300;2016;Agglomération de Toulon;;;5. Après 2005;;Ensemble 4P et plus;7,5;8,7;9,8;11,8;13,3;10,3;600;700;830;1111;1316;929;90;227;1344;Estimation directe
B8300;2016;Agglomération de Toulon;;;5. Après 2005;;Ensemble 1P;9,6;11,4;12,7;16,8;19,6;13,3;300;367;400;430;508;402;30;139;581;Estimation directe
B8300;2016;Agglomération de Toulon;;;5. Après 2005;;Ensemble 2P;8,5;10,9;12,5;15;17,5;12,3;400;480;560;650;735;572;47;462;2664;Estimation directe
B8300;2016;Agglomération de Toulon;;;5. Après 2005;;Ensemble 3P;6,9;8,2;10;11,7;14,3;10,1;450;546;650;765;900;667;66;480;2611;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;;;6,6;8,7;10,6;13,2;15;10,4;489;640;813;1100;1300;871;83;593;13056;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;;Maison 1-3P;6,3;8,6;10,7;13,3;17;10,5;400;500;643;785;898;647;62;215;6068;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;;Maison 4P et plus;6,9;8,8;10,6;12,9;14,7;10,4;693;831;1002;1220;1407;1047;101;378;6988;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;1. Moins de 1 an;;5,7;10,1;11,9;14,1;16,5;11,2;500;640;850;1178;1379;912;82;105;;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;33;;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;1. Moins de 1 an;Maison 4P et plus;6,8;9,3;12,1;14,4;15,3;11,2;790;982;1170;1330;1450;1144;102;72;;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;2. 1 an et plus;;6,6;8,6;10,3;12,8;15;10,3;463;626;800;1076;1272;861;84;488;;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;2. 1 an et plus;Maison 1-3P;6,3;8,4;10,3;13,3;16,8;10,3;400;500;635;785;885;643;62;182;;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;;2. 1 an et plus;Maison 4P et plus;7;8,8;10,4;12,5;14,4;10,2;693;800;1000;1200;1400;1026;100;306;;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;1. Avant 1946;;;6,1;8,2;9,8;11,9;13,2;9,2;400;500;693;850;1050;721;79;121;3486;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;2. Entre 1946-1970;;;7,1;8,9;11,4;13,3;14,8;10,8;533;685;850;1186;1259;912;84;83;3440;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;3. Entre 1971-1990;;;7,4;9,4;11,5;14,1;16,1;11,1;635;850;1000;1200;1400;1018;91;175;3334;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;4. Entre 1991-2005;;;7,3;10;11,9;14,6;17;11,2;553;680;947;1200;1400;966;86;119;1813;Estimation directe
B8300;2016;Agglomération de Toulon;;Maison;5. Après 2005;;;6,4;8,6;10,1;13,3;17,5;10,4;463;532;743;940;1200;798;77;95;984;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;;;7,7;9,3;11,2;13,1;15,8;10,7;384;468;584;700;830;602;56;6924;65591;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;;Appart 1P;9,8;12;14,6;16,7;19,4;14;298;356;400;450;495;402;29;993;9012;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;;Appart 2P;8,3;10,4;12,2;14;16;11,9;390;458;530;600;660;533;45;2361;22008;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;;Appart 3P;7,2;8,9;10,3;11,9;13,4;10,2;478;565;650;737;850;655;64;2464;23686;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;;Appart 4P et plus;6,6;8;9,4;11;12,5;9,4;530;647;750;889;1063;790;84;1106;10885;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;1. Moins de 1 an;;8,2;9,9;11,7;14,3;16,3;11,3;400;470;595;700;846;614;54;1474;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;1. Moins de 1 an;Appart 1P;11,4;13,3;14,9;17,6;19,8;14,7;340;370;406;450;480;412;28;252;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;1. Moins de 1 an;Appart 2P;9,6;11,3;12,5;14,9;17,1;12,7;420;485;546;615;660;545;43;529;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;1. Moins de 1 an;Appart 3P;7,8;9,3;11;12,4;14,1;10,8;500;590;654;750;842;668;62;479;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;1. Moins de 1 an;Appart 4P et plus;6,8;8,2;9,7;11;13,1;9,7;492;650;780;900;1200;822;85;214;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;2. 1 an et plus;;7,5;9;11;12,8;15,6;10,5;376;465;580;700;830;597;57;5450;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;2. 1 an et plus;Appart 1P;9,4;11,8;14,3;16,3;19,3;13,6;283;341;400;442;500;397;29;741;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;2. 1 an et plus;Appart 2P;7,9;10;12,1;13,6;15,9;11,7;375;450;524;597;665;528;45;1832;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;2. 1 an et plus;Appart 3P;7;8,6;10,2;11,7;13,1;10,1;470;560;650;730;850;651;65;1985;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;;2. 1 an et plus;Appart 4P et plus;6,4;8;9,3;11;12,2;9,3;531;642;746;884;1000;776;84;892;;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;1. Avant 1946;;;7,6;9;11,3;13,3;15,7;10,5;350;412;518;630;750;538;51;1615;17065;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;2. Entre 1946-1970;;;7,2;8,9;10,6;12,5;15,3;10,3;400;487;590;700;800;601;58;1585;21272;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;3. Entre 1971-1990;;;8,3;9,8;11,5;13,3;15,9;11,1;410;501;624;742;889;646;58;1767;16219;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;4. Entre 1991-2005;;;8,6;10;11,7;13,3;16,8;11,3;401;546;650;750;894;660;58;744;4818;Estimation directe
B8300;2016;Agglomération de Toulon;;Appartement;5. Après 2005;;;7,7;9,1;11,4;13,3;16,2;11,1;400;493;600;747;878;636;57;1213;6217;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;;7;8,7;10,4;12,4;14,8;10;370;450;560;660;790;575;57;2392;30630;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Maison 1-3P;;;;;;;;;;;;;;31;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Ensemble 4P et plus;6,4;7,7;8,9;10,6;12,2;9;520;630;744;889;1016;769;86;460;6413;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Maison 4P et plus;6,4;7;9,8;11,6;13,5;9,3;620;700;950;1080;1374;922;99;56;1355;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Appart 1P;9,8;11,5;14,1;16;18;13,3;280;338;400;430;470;384;29;374;4188;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Appart 2P;8,2;9,7;11,7;13,1;15,1;11,2;376;443;500;560;620;499;44;689;8861;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Appart 3P;6,8;8,3;9,8;11,1;12,3;9,5;422;530;620;669;740;602;63;838;9773;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Appart 4P et plus;6,4;7,8;8,8;10,4;11,9;8,9;520;600;711;815;910;733;82;404;5058;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Ensemble 1P;9,8;11,5;14,1;16;18;13,3;280;338;400;430;470;384;29;374;4282;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Ensemble 2P;7,9;9,7;11,8;13,3;15,2;11,1;368;440;500;563;620;499;45;697;9316;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;;Ensemble 3P;6,9;8,3;9,8;11,1;12,3;9,5;430;534;620;679;750;607;64;861;10620;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;1. Moins de 1 an;;8,2;9,3;11,4;13;15,3;10,7;392;446;560;654;776;566;53;458;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;1. Moins de 1 an;Ensemble 4P et plus;7,7;8,4;9,6;10,9;12;9,6;570;630;760;840;971;759;79;73;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;1. Moins de 1 an;Ensemble 1P;10,3;11,8;14,8;15,8;18;13,8;335;370;410;440;470;404;29;92;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;1. Moins de 1 an;Ensemble 2P;8,2;10,9;11,9;14;15,7;11,7;400;450;500;580;650;513;44;138;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;1. Moins de 1 an;Ensemble 3P;6,8;9;9,9;11,2;12,5;9,7;410;580;630;669;714;615;64;155;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;2. 1 an et plus;;6,9;8,4;10,1;12,2;14,3;9,8;360;450;560;668;792;578;59;1934;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;2. 1 an et plus;Ensemble 4P et plus;5,9;7,5;8,8;10,4;12,2;8,8;502;617;732;900;1080;772;88;387;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;2. 1 an et plus;Ensemble 1P;9,4;11,2;13,2;16;17,6;13;260;310;389;422;460;373;29;282;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;2. 1 an et plus;Ensemble 2P;7,4;9,4;11,3;12,9;14,8;10,9;350;428;500;560;603;492;45;559;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;;2. 1 an et plus;Ensemble 3P;6,9;8,3;9,7;11,1;12,2;9,5;440;517;613;680;760;605;64;706;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;1. Avant 1946;;;6,8;8,5;10,4;12,5;14,8;9,9;335;414;500;637;785;542;55;688;10359;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;1. Avant 1946;;Ensemble 4P et plus;5,2;7;8,8;10,5;12;8,5;450;630;717;889;1000;764;90;101;1196;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;1. Avant 1946;;Ensemble 1P;8,3;10,8;13,9;15,8;17,4;13;260;317;395;430;470;376;29;150;2347;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;1. Avant 1946;;Ensemble 2P;7,2;8,7;11,3;12,5;14,3;10,5;328;413;490;531;620;471;45;225;4133;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;1. Avant 1946;;Ensemble 3P;6,8;8,3;9,5;11,1;12,7;9,6;432;508;600;662;785;606;63;212;2683;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;2. Entre 1946-1970;;;7,3;8,7;10,3;12,5;15,1;10;397;462;570;650;772;570;57;765;12103;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;2. Entre 1946-1970;;Ensemble 4P et plus;6,8;7,7;8,7;9,9;11,8;8,7;522;585;679;792;905;703;81;157;3137;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;2. Entre 1946-1970;;Ensemble 1P;9,8;12,4;15,1;17,6;18,7;14,2;300;345;400;450;480;393;28;84;813;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;2. Entre 1946-1970;;Ensemble 2P;7,9;9,6;11,9;13,8;15,3;11,4;391;458;500;560;596;503;44;211;2977;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;2. Entre 1946-1970;;Ensemble 3P;7,2;8,6;10,1;11,3;12,5;9,7;426;551;620;660;705;601;62;313;5176;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;3. Entre 1971-1990;;;7,9;9;10,6;12,2;13,7;10,2;392;480;597;720;889;628;62;490;5534;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;3. Entre 1971-1990;;Ensemble 4P et plus;7;8,3;9,3;10,6;11,9;9,3;577;700;750;910;1080;818;88;123;1446;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;11,1;12;13,2;15;16,3;13;319;354;401;450;450;395;30;71;746;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;9,3;10,5;11,9;13,3;14,1;11,7;410;460;532;563;597;518;44;134;1353;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;7,3;8,8;10,1;11,1;12,2;9,8;478;576;650;700;743;633;65;162;1989;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;4. Entre 1991-2005;;;8,7;9,6;11,6;15,8;17;11,6;360;500;650;710;950;653;56;139;1351;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;4. Entre 1991-2005;;Ensemble 4P et plus;;;;;;;;;;;;;;25;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;13;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;43;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;4. Entre 1991-2005;;Ensemble 3P;6,2;9,3;10,6;11,4;15,8;10,2;374;641;660;724;950;671;66;58;383;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;5. Après 2005;;;6,4;8,3;9,8;12,3;13,7;9,6;380;410;550;650;765;571;59;310;1283;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;5. Après 2005;;Ensemble 4P et plus;6,4;8,3;8,9;12,3;12,9;9,5;530;620;750;857;1200;816;86;54;195;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;5. Après 2005;;Ensemble 1P;9,6;11,4;12,5;14,3;16,6;12,3;300;350;400;405;440;388;32;56;223;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;5. Après 2005;;Ensemble 2P;5,7;8,8;12;13,3;14,1;10,6;380;400;487;580;650;502;47;84;477;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;;5. Après 2005;;Ensemble 3P;6,1;7,3;9;10,5;11,3;8,7;400;450;550;685;760;574;66;116;389;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;;;5,7;7,1;9,8;11,9;14,5;9,5;400;500;700;950;1125;747;78;87;2751;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;;Maison 1-3P;;;;;;;;;;;;;;31;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;;Maison 4P et plus;6,4;7;9,8;11,6;13,5;9,3;620;700;950;1080;1374;922;99;56;1355;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;1. Moins de 1 an;;;;;;;;;;;;;;;15;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;7;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;1. Moins de 1 an;Maison 4P et plus;;;;;;;;;;;;;;8;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;2. 1 an et plus;;5,4;7;8,9;10,7;13,5;9;450;568;700;983;1200;785;87;72;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;;2. 1 an et plus;Maison 4P et plus;;;;;;;;;;;;;;48;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;1. Avant 1946;;;;;;;;;;;;;;;;39;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;14;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;12;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;12;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Maison;5. Après 2005;;;;;;;;;;;;;;;;10;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;;;7,3;8,7;10,5;12,5;14,8;10,1;368;440;550;650;760;560;55;2305;27879;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;;Appart 1P;9,8;11,5;14,1;16;18;13,3;280;338;400;430;470;384;29;374;4188;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;;Appart 2P;8,2;9,7;11,7;13,1;15,1;11,2;376;443;500;560;620;499;44;689;8861;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;;Appart 3P;6,8;8,3;9,8;11,1;12,3;9,5;422;530;620;669;740;602;63;838;9773;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;;Appart 4P et plus;6,4;7,8;8,8;10,4;11,9;8,9;520;600;711;815;910;733;82;404;5058;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;1. Moins de 1 an;;8,2;9,3;11,3;12,9;15,2;10,6;382;440;550;650;750;557;53;443;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;1. Moins de 1 an;Appart 1P;10,3;11,8;14,8;15,8;18;13,8;335;370;410;440;470;404;29;92;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;1. Moins de 1 an;Appart 2P;8,3;10,9;12,1;13,6;15,3;11,8;400;450;500;560;620;507;43;134;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;1. Moins de 1 an;Appart 3P;6,8;9;9,9;11,1;12,5;9,6;410;580;630;669;710;614;64;152;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;1. Moins de 1 an;Appart 4P et plus;7,6;8,3;8,9;10,5;11,3;9,3;570;630;750;800;889;730;79;65;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;2. 1 an et plus;;7;8,6;10,2;12,3;14,3;9,9;360;440;548;650;760;560;57;1862;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;2. 1 an et plus;Appart 1P;9,4;11,2;13,2;16;17,6;13;260;310;389;422;460;373;29;282;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;2. 1 an et plus;Appart 2P;7,9;9,5;11,5;12,9;14,8;11;357;431;500;560;608;496;45;555;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;2. 1 an et plus;Appart 3P;6,8;8,3;9,8;11,1;12,2;9,5;422;517;607;672;750;599;63;686;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;;2. 1 an et plus;Appart 4P et plus;5,9;7,5;8,8;10,3;11,9;8,8;502;600;700;823;910;735;84;339;;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;1. Avant 1946;;;7;8,6;10,5;12,7;15,2;10;328;407;500;620;715;517;51;649;9196;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;2. Entre 1946-1970;;;7,4;8,8;10,3;12,5;15,1;10,1;397;460;565;650;759;565;56;751;11168;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;3. Entre 1971-1990;;;7,9;9;10,7;12,2;13,7;10,2;392;468;589;700;811;611;60;478;5174;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;4. Entre 1991-2005;;;7,7;9,3;10,9;12,9;17,6;10,9;360;401;645;698;777;596;55;127;1142;Estimation directe
B8300;2016;Agglomération de Toulon;Ville centre;Appartement;5. Après 2005;;;6,7;8,3;10;12,1;13,3;9,7;370;419;543;633;760;566;58;300;1200;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;;7,8;9,5;11,5;13,6;16,3;11,1;400;510;640;800;1002;688;62;5125;48017;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Maison 1-3P;6,6;8,6;10,8;13,5;17;10,7;400;524;645;800;968;668;63;184;4673;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Ensemble 4P et plus;7;8,6;10,1;12,2;14,3;10,3;604;739;895;1150;1335;954;93;1024;11460;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Maison 4P et plus;7,1;8,9;10,9;13,3;14,8;10,6;736;850;1050;1229;1450;1074;101;322;5632;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Appart 1P;10;12,8;15,5;17,4;20,8;14,6;320;360;403;464;527;417;29;619;4824;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Appart 2P;8,6;10,9;12,5;14,5;17,1;12,4;400;479;550;625;700;557;45;1672;13147;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Appart 3P;7,7;9,3;10,9;12,4;14,1;10,7;500;600;694;777;900;692;65;1626;13913;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Appart 4P et plus;6,8;8,2;9,8;11,2;12,8;9,8;535;684;800;940;1200;839;85;702;5828;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Ensemble 1P;10;12,7;15,5;17,5;20,5;14,6;322;360;403;462;527;417;28;626;5052;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Ensemble 2P;8,5;10,8;12,5;14,4;17,4;12,4;400;479;550;627;701;557;45;1719;14401;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;;Ensemble 3P;7,5;9,1;10,8;12,3;14,1;10,6;500;600;700;798;900;702;66;1756;17103;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;;8,2;10,1;12,1;14,4;17,1;11,7;430;518;640;800;1100;704;60;1121;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 4P et plus;6,1;8,2;10;12,9;15;10,4;535;730;906;1229;1379;981;94;213;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 1P;12,6;14;15,5;18;20,5;15,7;348;360;403;458;520;420;27;160;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 2P;10,5;11,5;13,3;15,4;17,5;13,3;460;500;579;630;694;570;43;399;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;1. Moins de 1 an;Ensemble 3P;8,5;10;11,4;12,8;14,6;11,5;525;625;710;800;900;715;62;349;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;;7,6;9,3;11,3;13,3;16;10,9;400;506;645;800;1000;683;63;4004;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;Ensemble 4P et plus;7,3;8,7;10,3;12;13,6;10,2;625;743;884;1104;1300;944;92;811;;Estimation directe
B8300;2016;Agglomération de Toulon;Périphérie;;;2. 1 an et plus;Ensemble 1P;9,4;12,2;15,2;17;20,3;14,2;300;360;400;465;527;415;29;466;;Estimation directe
